Njetrjebamy tu žane naoktroyěrowane přerjadowanje, ale partnersku kooperaciju.	Wir brauchen hier keine aufoktroyierte Umverteilung, sondern eine partnerschaftliche Kooperation.	1
Dalši zajimcy su přez livestream sćěhowali.	Weitere Interessenten haben über Livestream gefolgt.	1
Nic sam, ale ze šěsćasydomdźesat dalšimi Šwedami hromadźe.	Nicht allein, sondern mit sechsundsiebzig weiteren Schweden zusammen.	1
Ty chětro njedumpaš, hdyž po schodźe dele njeběžiš.	Du polterst nicht ganz schön, wenn du nicht die Treppe runterläufst.	1
Tuž staješe wona dźowce wotnětka rano dwě škličce mloka.	Deshalb stellte sie ihrer Tochter von nun an morgens zwei Schüsseln mit Milch hin.	1
To je wot zapřijeća sem zawěsće derje zrozumliwe, ale naposled dźe přeco wo detailowe prašenja.	Das ist vom Begriff her sicherlich gut verständlich, aber letztendlich geht es immer um Detailfragen.	1
Wokoło njeho lěhachu słódke a ćopłe ćěła spjacych holčkow, kotrež jeho swěru na turnejach přewodźachu.	Um ihn herum lagen die süßen und warmen Körper schlafender Mädchen, die ihn treu auf den Tourneen begleiteten.	1
Su Jězusa sćěhowali w nadźiji, zo su w nim wočakowaneho Mesiasa našli, hačrunjež bě hinaši, hač běchu to wočakowali.	Sie sind Jesus gefolgt in der Hoffnung, dass sie in ihm den erwarteten Messias gefunden haben, obwohl er anders war, als sie es erwartet hatten.	1
Ja prajach, zo bych tam přenocował; najbliša wjes bě hišće połdra dny pěši pochoda zdalena.	Ich sagte, ich würde dort übernachten; das nächste Dorf war noch anderthalb Tage Fußmarsch entfernt.	1
Móžu sej předstajić, zo přepodam tutón časowy dokument na přikład serbskej slědźerskej instituciji abo muzejej.	Ich kann mir vorstellen, dass ich dieses Zeitdokument zum Beispiel einer sorbischen Forschungseinrichtung oder einem Museum übergebe.	1
Najwažniše projekty chcedźa we wuskim wothłosowanju z měšćanostami a krajnymi radami w brunicowych kónčinach wuzwolić.	Die wichtigsten Projekte will man in enger Abstimmung mit den Bürgermeistern und Landräten in den Braunkohlegebieten auswählen.	1
W minjenych lětach móžachu tak pjeć do šěsć młodych kameradow za tute njesebične čestnohamtske skutkowanje we woborje zdobyć.	In den vergangenen Jahren konnten sie so fünf bis sechs junge Kameraden für dieses uneigennützige ehrenamtliche Wirken in der Feuerwehr gewinnen.	1
Mjeztym zo takle přemysluju, je hólc do koridora stupił.	Während ich so nachdenke, ist der Junge in den Korridor getreten.	1
Wón je swoju přećelku zlěhał a wonaj dyrbještaj so woženić.	Er hat seine Freundin geschwängert und sie mussten heiraten.	1
Z nanom je wo tym rěčał, štož bě tón hižo wot krajneho rady słyšał.	Mit dem Vater hat er darüber gesprochen, was der schon vom Landrat gehört hatte.	1
Přiwšěm so zamołwići nadźijeja, zo móža w regionje přichodny čas snano toho abo tamneho hosća wjace witać.	Dennoch hoffen die Verantwortlichen, dass in der Region demnächst vielleicht der eine oder andere Gast mehr begrüßt werden kann.	1
Namazachu ćěła zemrětych wosobinow kaž wyšich zastojnikow abo kralow ze žałbami a wolijemi a zawobalichu je.	Sie bestrichen die Körper der verstorbenen Personen wie von höheren Beamten oder Königen mit Salben und Ölen und verbunden sie.	1
Jako alternatiwu k rozšěrjenju na wuchod žadachu podpisarjo ekonomiske wotewrjenje w zmysle rozšěrjenja na wuchod EU.	Als Alternative zur Osterweiterung forderten die Unterzeichner eine ökonomische Öffnung im Sinne einer Osterweiterung der EU.	1
Jako magnet za woči móža so nimo pyšnych trajnych zelow tež tak mjenowane solitarne rostliny kaž na přikład bóz, kaledźina abo muchownik sadźeć.	Als Blickfang können neben Prachtstauden auch sogenannte Solitärpflanzen wie etwa Flieder, Schneeball oder Felsenbirne gepflanzt werden.	1
„Ja dowěrju so Bohej tak jara, zo njejsym za pruwowanje ničo wuknył“, rjekny Tom.	„Ich vertraue Gott so sehr, dass ich für die Prüfung nichts gelernt habe“, sagte Tom.	1
Maćerne mjezwočo so pochmuri a Mónika praji strachoćiwje, mamy ju tola, abo?	Mutters Gesicht sich verfinsterte sich und Monika sagte ängstlich, wir haben sie doch, oder?	1
Wón je mjez druhim za temu Serbja a brunica sensibilizował hladajo na to, zo wsam kaž Klětnomu wotbagrowanje hrožeše.	Er hat unter anderem für das Thema Sorben und Braunkohle sensibilisiert in Anbetracht dessen, dass Dörfern wie Klitten die Abbaggerung drohte.	1
Jako bě mój nan na rjedźe na železniskeho stražnika postupić, bě postajenu starobnu hranicu 40 lět hižo překročił.	Als mein Vater an der Reihe war, als Bahnwärter aufzurücken, hatte er die festgesetzte Altersgrenze von 40 Jahren bereits überschritten.	1
A město wustawy dyrbješe so Zakładny zakoń schwalić.	Und anstelle der Verfassung musste das Grundgesetz verabschiedet werden.	1
Moderator wčerawšeho wječora paruje za serbsku kulturu a literaturu charakteristisku šibałosć.	Der Moderator des gestrigen Abends vermisst den für die sorbische Kultur und Literatur typischen Schalk.	1
Jenička holca, kotruž Tom hdy woprawdźe rady měješe, bě Maria.	Das einzige Mädchen, das Tom je wirklich leiden mochte, war Maria.	1
Mój dźěd wěri woprawdźe, zo bu hnydomwot błyska zaraženy, hdyž by jónu mandźelstwo łamał.	Mein Großvater glaubt tatsächlich, dass er sofort vom Blitz erschlagen würde, wenn er einmal Ehebruch beginge.	1
Wón spěšnje rozmyslujo sej cuzy pas hišće jónu wobhlada.	Er schaute sich schnell überlegend den fremden Pass noch einmal an.	1
Prošu was, za namjet na změnu 21 a za poslednje šěsć słowow wot namjeta na změnu 42 hłosować.	Ich fordere Sie auf, für Änderungsantrag 21 und für die letzten sechs Worte von Änderungsantrag 42 zu stimmen.	1
Za kotre zakładne myslički móhłoj prěnjej wersiji stać a w kotrym poćahu stejitej wobaj hłosaj?	Für welche Grundgedanken könnten die beiden ersten Versionen stehen und in welcher Beziehung stehen die beiden Stimmen?	1
Šulerjo wěnowachu so we wobłuku projektneho dnja w předmjeće wěcna wučba temje "Žiwjenje burow".	Die Schüler widmeten sich im Rahmen eines Projekttages im Fach Sachkunde dem Thema "Das Leben der Bauern".	1
Ničo na swěće njeje tak sprawnje rozdźělene kaž rozum.	Nichts auf der Welt ist so gerecht verteilt wie der Verstand.	1
Tak je na přikład w justicy rěč wo wobsydstwowych žadanjach, w tajkich kontekstach kaž wobsydstwowe žadanja stajeć abo přizjewić.	So ist beispielsweise in der Justiz die Rede von Besitzansprüchen, in solchen Kontexten wie Besitzansprüche geltend machen oder anmelden.	1
Młodźi dźiwadźelnicy mějachu wulke wjeselo při hraću a wotkrychu tež swój hudźbny talent.	Die jungen Schauspieler hatten viel Spaß beim Spielen und entdeckten auch ihr musikalisches Talent.	1
Ale zasłužiće pjenjezy, to je tola derje, rozmyslowaše Miloš wótře.	Aber ihr verdient Geld, das ist doch gut, überlegte Miloš laut.	1
Tu płaća postajenja wo škiće datow wotpowědnych poskićowarjow.	Hier gelten die Datenschutzbestimmungen der jeweiligen Anbieter.	1
Tak praji to w swojim času serbske přisłowo.	So sagt das in seiner Zeit ein sorbisches Sprichwort.	1
Wonej powědaštej susodce wšitko, štož wo nowym wědźeštej.	Sie beide erzählten der Nachbarin alles, was sie über den Neuen wussten.	1
Z tym bychmy takrjec prewentiwnje aktiwni byli a njebychmy zaso hakle potom reagowali, hdyž je přepozdźe.	Damit würden wir sozusagen präventiv tätig und würden nicht wieder erst dann reagieren, wenn es zu spät ist.	1
Syman a Judit wobhladaštaj sej swoje šulske drasty.	Simon und Judit sahen sich ihre Schulkleidung an.	1
To njech jim politikarjo radšo zawěsća a so skónčnje předrěja k nowym strukturam a zwólniwosći, nowe puće kročić.	Das allerdings sollten ihnen Politiker lieber garantieren und sich endlich durchringen zu neuen Strukturen und der Bereitschaft, neue Wege zu gehen.	1
Wobjed wobsteješe z kisałeho kała, hrocha, howjazeho mjasa a chlěba.	Das Mittagessen bestand aus Sauerkraut, Erbsen, Rindfleisch und Brot.	1
W zymje je wjele sněha.	Im Winter gibt es viel Schnee.	1
Bychu-li so prawa parlamenta na dobro obskurneho ministerskeho wuběrka skrótšili, bych jeho protest zrozumić móhł.	Wenn die Befugnisse des Parlaments zugunsten eines obskuren Ministerausschusses beschnitten würden, könnte ich seinen Protest verstehen.	1
Maćizna cyłeho šulskeho lěta mi cyle jednorje do hłowy njecha!	Der Stoff des ganzen Schuljahres will mir ganz einfach nicht in den Kopf!	1
Lěkarstwowe zakonjedawarstwo wopřija krute předpisy za dowolenje, k dispoziciji stajenje a klasifikowanje lěkarstwow.	Die Arzneimittelgesetzgebung der Gemeinschaft enthält strenge Vorschriften für die Genehmigung, das Inverkehrbringen und die Klassifizierung von Arzneimitteln.	1
Jeli sćěhuje hrimanje jara spěšnje po błysku, je njewjedro cyle w twojej bliskosći a je lěpje, hdyž pytaš sej wěsty schow.	Folgt der Donner sehr rasch auf den Blitz, ist das Gewitter ganz in deiner Nähe und es ist besser, wenn du dir ein sicheres Versteck suchst.	1
W Rěčnym centrumje WITAJ Choćebuz je so wuwił projekt hrajne popołdnjo za šulerki a šulerjow kaž tež serbšćinarjow a jich staršich, kiž móža serbšćinu.	Im WITAJ-Sprachzentrum Cottbus wurde das Projekt Spielenachmittag für Schülerinnen und Schüler sowie Sorbischschüler und ihre Eltern, die Sorbisch können, entwickelt.	1
Wyše přiražki zmóžnjeja załožbje nimo toho nalutowanja, zo móhła na přiběrace mzdy a powšitkowne zawodne kóšty lěpje reagować.	Die höheren Zuwendungen ermöglichen der Stiftung außerdem Rücklagen, um auf Lohnsteigerungen und allgemeine Betriebskosten besser reagieren zu können.	1
Wot něhdźe pjatnaće gmejnow, kotrež móhli so nowemu serbskemu sydlenskemu rumej přizamknyć, stej so dwě – město Kalawa a gmejna Markowska hola – za to wuprajiłoj.	Von den rund fünfzehn Gemeinden, die sich dem neuen sorbischen/wendischen Siedlungsgebiet anschließen könnten, haben sich zwei – die Stadt Calau und die Gemeinde Märkische Heide – dafür ausgesprochen.	1
Žona, nimale hišće holca, měješe čorne włosy, kiž jej na ramjenjomaj ležachu.	Die Frau, fast noch ein Mädchen, hatte schwarze Haare, die ihr auf den Schultern lagen.	1
Njemóžu ći pomhać, sym mjenujcy runje tróšku zaběrany.	Ich kann dir nicht helfen, bin nämlich gerade ein bisschen beschäftigt.	1
Wottam pochadźeja namakanki kosćowcow najstaršich čłowjekej podobnych žiwochow.	Von dort stammen die Funde der ältesten Skelette, welche dem Menschen ähnliche Lebewesen verkörperten.	1
Tohodla měła EU spytać, kaž USA k brónjam kmany plutonium z wunošnosću wyše 90 % nakupić.	Deshalb sollte die EU versuchen, wie die USA waffenfähiges Plutonium mit einer Ergiebigkeit von über 90 % anzukaufen.	1
Woni lubuja čołmikowanje a wužiwaja zdobom móžnosć, so na dnjowu ekskursiju do Drježdźan abo do pólskeje Zieloneje Góry podać.	Sie mögen die Kahnfahrten und nutzen zugleich die Möglichkeit, sich auf Tagesexkursionen nach Dresden oder ins polnische Zielona Góra zu begeben.	1
Tole bě za mnje hłowna myslička, so tu přizjewić, praji Radek Čermák.	Das war für mich der Beweggrund, mich hier anzumelden, sagte Radek Čermák.	1
Towarstwo chce zestawu čłonstwa přichodnje rozšěrić a hišće wjace regionalnych akterow za sobudźěło zdobyć, w zdźělence dale rěka.	Der Verein möchte die Zusammenstellung der Mitgliedschaft künftig erweitern und noch mehr regionale Akteure für die Mitarbeit gewinnen, heißt es in der Mitteilung weiter.	1
Tom, sydń so na twoje štyri pismiki a budź změrom!	Tom, setz dich auf deine vier Buchstaben und sei still!	1
Tom hrožeše drje přeco ze samomordarstwom, ale bě tola přebojazliwy, zo by to přesadźił.	Tom drohte zwar immer mit Selbstmord, aber er war doch zu feige, um es durchzuziehen.	1
Za zhotowjenje toho běchu jara wosebite znajomosće trěbne.	Für die Herstellung dessen waren sehr besondere Kenntnisse erforderlich.	1
Myslu sej, zo nima wjace wšitke doma.	Ich glaube, er hat nicht alle Tassen im Schrank.	1
Dalše skrućenje strukturneje změny „wot deleka“ kaž tež mnohostronskich participaciskich móžnosćow.	Weitere Stärkung des Strukturwandels „von unten“ sowie von vielfältigen Partizipationsmöglichkeiten.	1
Někotři prozowi awtorojo nałožuja swoju rěč na woprawdźe wirtuozne wašnje.	Einige Prosa-Autoren handhaben ihre Sprache in wahrhaft virtuoser Weise.	1
Naše wašnje ličić bazuje na decimalnym systemje.	Unsere Art zu rechnen beruht auf dem Dezimalsystem.	1
Hydrawliski plumpowy zawod ma wotstronjenju wotwody přichodneje přibrjóžneje gastronomije słužić.	Das Hydraulische Pumpwerk soll die Abwasserentsorgung der künftigen Strandgastronomie dienen.	1
Do předstajenja móžeće sej blido a napoje za přestawku skazać.	Vor der Vorstellung können Sie einen Tisch und Getränke für die Pause zu bestellen.	1
Serbski kulturny archiw je jenički zjawny archiw za serbske a sorabistiske dokumenty a zběrki.	Das Sorbische Kulturarchiv ist das einzige öffentliche Archiv für sorbische und sorabistische Dokumente und Sammelbänder.	1
Natura 2000 je jara ambiciozny program a wobsteji hižo jara dołho.	Natura 2000 ist ein sehr ambitiöses Programm und besteht schon sehr lange.	1
Na swjedźenskej mili prezentowaše so serbska přaza kulturneho zwjazka.	Auf der Festmeile präsentierte sich die sorbische Spinte des Kulturbundes.	1
Tohodla su tam hody hakle 7. januara.	Deswegen sind dort Weihnachten erst am 7. Januar.	1
Jako słyšach wo rozestajenjach mjez serbskimi a němskimi młodostnymi, dopomnich so na podawk před 25 lětami.	Als ich von den Auseinandersetzungen zwischen sorbischen und deutschen Jugendlichen hörte, erinnerte ich mich an ein Ereignis vor 25 Jahren.	1
Za rěčny centrum je tema, za šulerjow z wosebitym spěchowanjom wuknjenski material wuwiwać, přeco zaso wažna.	Für das Sprachzentrum ist das Thema, für Schüler mit besonderer Förderung Lernmaterial zu entwickeln, immer wieder wichtig.	1
Sotře stej sej k zaměnjenju podobnej.	Die Schwestern sind sich zum Verwechseln ähnlich.	1
Ta činješe wjele dobrych skutkow a dawaše jałmožny bohaće.	Die tat viele gute Werke und gab reichlich Almosen.	1
Wona chce ze mnu hišće dalšu temu wobrěčeć.	Sie möchte mit mir noch ein weiteres Thema besprechen.	1
Žony paraguayskeho ansambla Jeroky rejwachu samo z blešemi na hłowje.	Die Frauen des paraguayischen Ensembles Jeroky tanzten sogar mit Flaschen auf dem Kopf.	1
Přeco hišće tysacy knježnow a mnichow přesćěhuja, arestuja a čwěluja.	Nach wie vor werden Tausende von Nonnen und Mönchen verfolgt, inhaftiert und misshandelt.	1
Swětłownja w Klětnjanskim přistawje budźe lětsa zawěsće znowa cil mnohich wulětnikarjow.	Der Leuchtturm am Klittener Hafen wird in diesem Jahr sicherlich erneut das Ziel zahlreicher Ausflügler sein.	1
Kaž dźiw je so eksperiment „Struga – Wobrazy jedneje krajiny“ 1970/1971 samo poradźił.	Wie durch ein Wunder ist das Experiment „Struga – Bilder einer Landschaft“ 1970/1971 sogar gelungen.	1
Při rěce mi wona wotdaloka jeju dom pokazowaše.	Am Fluss zeigte sie mir von weitem ihr Haus.	1
Plahowarjo njezakřižuja cuze rasy, zo njebychu wosebitosće z kajkosćemi swójskeje družiny zjednoćili.	Die Züchter kreuzen fremde Rassen nicht ein, um Besonderheiten mit den Eigenschaften ihrer eigenen Sorten nicht zu vereinigen.	1
Wšitcy, kiž su na kredit kupowali, budu nerwozni.	Alle, die auf Kredit gekauft haben, werden nervös.	1
Wězo barbjach z Paulom tež jejka, ale wšo běše tola hinak, wšak Chinjenjo tutón swjedźeń njeznaja.	Natürlich färbte ich mit Paul auch Eier, aber alles war doch anders, denn die Chinesen kennen dieses Fest nicht.	1
Wulkosć skupiny, starobna inhomogenita kaž tež serbskorěčne kubłanje su za kubłarku WITAJ-skupiny wosebite wužadanje.	Die Größe der Gruppe, die Altersinhomogenität sowie die sorbischsprachige Erziehung sind für die Erzieherin der WITAJ-Gruppe eine besondere Herausforderung.	1
Přetož njedosahace zežiwjenje je husto schowane.	Denn die Mangelernährung ist oft versteckt.	1
Wo přichod prócuje so energijownistwo.	Um die Zukunft bemüht sich die Energiewirtschaft.	1
Po rozmołwje w Krjemlu zetka so wona w němskim wulkopósłanstwje ze zastupnikami ruskich stron.	Nach dem Gespräch im Kreml traf sie sich in der deutschen Botschaft mit Vertretern russischer Parteien.	1
Dźensa před 140 lětami bě so wón w žiwnosćerskej swójbje w Radworju narodźił.	Heute vor 140 Jahren wurde er in einer Häuslerfamilie in Radibor geboren.	1
Naposledk wjedźeše jězba do hłowneho města Tallinn, hdźež čakachu dalše překwapjenki.	Zuletzt führte die Reise in die Hauptstadt Tallinn, wo weitere Überraschungen warteten.	1
Dyrbiće so Wy, po někotrych lětach w hektiskim TV-žurnalizmje, na uniwersiće nětko radikalnje spomaleć?	Müssen Sie sich, nach einigen Jahren im hektischen TV-Journalismus, an der Uni jetzt radikal entschleunigen?	1
To běchu woprawdźe prima wrota!	Das war wirklich ein prima Tor!	1
Planowane su samostatne hospodarske jednotki ćopłota, wětrowa energija, kupcy/rozrisanje, transport z rozdźělenjom, produkowanje z wikowanjom a wiki.	Geplant sind die selbstständigen Geschäftseinheiten Wärme, Windkraft, Kunden/Lösungen, Übertragung mit Verteilung, Erzeugung mit Handel und Märkte.	1
W chórje Serbskeho ludoweho ansambla matej so połojčnej městnje za elewow wobsadźić.	Im Chor des Sorbischen National-Ensembles sind zwei halbe Elevenstellen zu besetzen.	1
Dźakuju so za Waše přećelne přeprošenje, ale njemóžu so na swjedźenju wobdźělić.	Danke für Ihre freundliche Einladung, aber ich kann an der Feier nicht teilnehmen.	1
Lodohokejist pomhaše swojemu přećelej, kotryž bě zlećał, a přełama so tohorunja na lodźe.	Der Eishockeyspieler half seinem Freund, der gestürzt war, und brach ebenfalls im Eis ein.	1
Alarm započa so, a čerwjena swěca zabłyskny.	Der Alarm ging los, und ein rotes Licht blinkte auf.	1
Stróžich so, hdyž nadobo sornik w bliskim lěsu zašćowka, a chwatach do chěže.	Ich erschrak, als plötzlich ein Rehbock im nahen Wald kurz bellte, und beeilte mich ins Haus.	1
Wjeršk dnja za wšitkich wobdźělenych dźěći bě, zo smědźachu so na jednotliwych nastrojach pospytać.	Der Höhepunkt des Tages für alle beteiligten Kinder war, dass sie sich an den einzelnen Geräten ausprobieren durften.	1
Wokoło sebje widźeše jenož hišće wobrysy štomow a kerkow.	Um sich herum sah er nur noch die Umrisse der Bäume und Sträucher.	1
Wuměłstwo přiwobroći so mjez druhim tež idealam jednorosće a rozumnosće.	Die Kunst wandte sich unter anderem auch Idealen der Einfachheit und Vernunft zu.	1
By ty tež mje přeměnić móhł, prajmy, do worjoła?	Du hättest mich auch verwandeln können, sagen wir, in einen Adler?	1
Z nazhonjenjemi, kotrež dźěćom dale dawamy, wostanu tež naše hódnoty žiwe, praji wjednica při wotewrjenju.	Mit den Erfahrungen, die wir an die Kinder weitergeben, bleiben auch unsere Werte lebendig, sagte die Leiterin bei der Eröffnung.	1
Samo ćelata w swojim róžku wjace njebječa.	Sogar die Kälber in ihrer Ecke blöken nicht mehr.	1
Na prěni pohlad njeje to žana špatna ideja.	Auf den ersten Blick ist es keine schlechte Idee.	1
Šulerjo přirunuja a hódnoća teksty z pomocu přiznamjenjow a motiwow.	Die Schüler vergleichen und bewerten Texte anhand von Merkmalen und Motiven.	1
Ewangelscy wěriwi su wčera na kemšach nowu fararku Jadwigu Malinkowu witali a z njej Božu słužbu swjećili.	Die evangelischen Gläubigen haben gestern beim Gottesdienst die neue Pfarrerin Jadwiga Mahling begrüßt und mit ihr den Gottesdienst gefeiert.	1
Mokrišo tu je, ale hewak je napohlad jenak struchły.	Nasser ist es hier, aber ansonsten ist der Anblick gleich freudlos.	1
Zwěrjata so wjeselachu, zo běchu wowcku Meku namakali.	Die Tiere freuten sich, dass sie das Schäfchen Meka gefunden hatten.	1
Dźensa rano pak wotući Linda z tajkim łoskotanjom w brjuše.	Heute Morgen aber wachte Linda mit so einem solchen Kitzeln im Bauch auf.	1
Tom nima ani šulske zakónčenje ani powołanske wukubłanje.	Tom hat weder einen Schulabschluss noch eine Berufsausbildung.	1
Hort dóstanje cyły poschod w přizemju.	Der Hort bekommt die ganze Etage im Erdgeschoss.	1
Knježe prezidento, po mojim zrozumjenju demokratije su wothłosowanja, kotrež dyrbja so zjawnje wotměwać.	Herr Präsident, nach meinem Demokratieverständnis gibt es Abstimmungen, die öffentlich stattfinden müssen.	1
Knježe prezidento, dźensa je so w Teheranje proces přećiwo třinaće spionaže dla wobškorženym iraniskim Židam zahajił.	Herr Präsident, heute ist in Teheran der Prozess gegen die dreizehn wegen Spionage angeklagten iranischen Juden eröffnet worden.	1
Potom přebywaše wón pola Europskeje organizacije za jadrowe slědźenje blisko Genfa.	Danach hielt er sich bei der Europäischen Organisation für Kernforschung nahe Genf auf.	1
Jedna dźowka pčołari po přikładźe nana sama ze swojej swójbu.	Eine Tochter imkert nach dem Vorbild ds Vaters selbst mit ihrer Familie.	1
A potom skónčnje ja, bě tež nimale to samsne.	Und dann endlich ich, es war auch fast dasselbe.	1
Wotpohlad, 0,7 procentow nutřkokrajneho bruttoprodukta za zhromadne wuwićowe dźěło nałožić, nadeńdźe so prěni raz we hłownym dźělu kónčneje deklaracije wjerška G 7.	Die Absicht, 0,7 Prozent des Bruttoinlandsprodukts für die gemeinsame Entwicklungsarbeit aufzuwenden, findet sich zum ersten Mal im Hauptteil der Abschlussdeklaration des G7-Gipfels.	1
By-li Šwicarsku žehlił, by wjetša hač Němska była.	Wenn man die Schweiz bügeln würde, wäre sie größer als Deutschland.	1
Pandemija pak je socialne njerunosće dale přiwótřiła a njedostatki jasnje wotkryła.	Die Pandemie aber hat die soziale Ungleichheit weiter zugespitzt und Mängel klar aufgedeckt.	1
My smy wótře ze sobu rěčeli a dla toho su naši bratřa a sotry wotućili.	Wir haben laut miteinander gesprochen und deshalb sind unsere Brüder und Schwestern aufgewacht.	1
Tom je w najwyšej měrje manipulatiwny forumowy kubołt.	Tom ist ein im höchsten Maße manipulativer Forentroll.	1
Trjebamy pak nuznje tež ramikowe wuměnjenja za čiłu serbskorěčnu digitalnu interakciju.	Wir brauchen aber dringend auch Rahmenbedingungen für eine rege sorbischsprachige digitale Interaktion.	1
Sobotu wobhladachmy sej měšćanski muzej a njedźelu biblioteku.	Am Samstag schauten wird uns das Stadtmuseum an und am Sonntag die Bibliothek.	1
Na talerju frutariera leža potajkim jenož płody, worjechi abo symješka.	Auf dem Teller des Frutariers liegen also nur Früchte, Nüsse oder Samen.	1
Přez prudźenje transportuja so wone jako płuwacy lód po wodźe.	Durch die Strömung werden sie als schwimmendes Eis über das Wasser transportiert.	1
Mje to zajimuje!	Mich interessiert das!	1
Jedyn z najzajimawšich je jednora ideja cyłounijoweho swjatka na europskim dnju.	Einer der interessantesten ist die einfache Idee eines unionsweiten Feiertags am Europatag.	1
Studij wučerstwa za zakładnu šulu přihotuje će na šulsku słužbu w zakładnej šuli.	Das Studium Grundschullehramt bereitet dich auf den Schuldienst in der Grundschule vor.	1
Za Serbstwo relewantne faktory, mjenujcy mjeńšinowa rěč a słowjanskosć, maja so tak mócnje kaž móžno wuzběhować.	Die für das Sorbische relevanten Faktoren, nämlich den Status als Minderheitensprache und das Slawische, sollen so stark wie möglich hervorgehoben werden.	1
Při křižowanišću lěsneje dróhi ze Starej dróhu zawostajichu hoberske hromady sněha.	An der Kreuzung der Waldstraße mit der Alten Straße hinterließen sie riesige Haufen Schnee.	1
Swjećimy, hdyž jeje wulki a potom po jeho přikładźe tež małki přećelow domoj přiwjedźe.	Wir feiern, wenn ihr Großer und dann nach seinem Beispiel auch der Kleine Freunde nach Hause bringt.	1
To wuzběhny gremij lajkow w swojej pjatk w Drježdźanach wozjewjenej namołwje.	Das betonte das Laiengremium in seinem am Freitag in Dresden veröffentlichten Aufruf.	1
Agentura ma nam při tym pomhać, wón rozłožuje.	Eine Agentur soll uns dabei helfen, legt er dar.	1
Podeńdźenje běše z lětami dale a bóle zaworštowane a zblědnjene hač do skoro-njewěrnosće.	Das Ereignis war mit den Jahren immer mehr eingeschichtet und verblasst bis zur fast-Unwahrheit.	1
W času jako Mozart z komponowanjom započa, wón ćežko schori.	In der Zeit als Mozart mit dem Komponieren anfing, erkrankte er schwer.	1
Chwilu tu wona hišće njehibliwa sedźi.	Eine Weile sitzt sie hier noch unbeweglich da.	1
Při woškroće móžeš so wobsunyć a sej při tym nohu złamać.	Bei Glatteis kann man ausrutschen und sich dabei das Bein brechen.	1
Twarjenje je spotorhane a młynski hat zasypany.	Das Gebäude ist abgerissen und der Mühlteich zugeschüttet.	1
Wuprudźowaše wokoło sebje błyšć, kotryž we mni hoberski zaćišć zawostaji.	Er strahlte um sich herum einen Glanz, der in mir einen riesigen Eindruck hinterließ.	1
Sobotu, 1. oktobra, jědźechmy z maćerju, bratrom a sotru moju ćetu, kuzinu a kuzenka wopytać.	Am Sonnabend, dem 1. Oktober, fuhren wir mit der Mutter, dem Bruder und der Schwester meine Tante, den Cousin und die Cousine besuchen.	1
To widźiće na přikład cyle spěšnje na rozdźělnych barbach na globusu a na karće.	Das seht ihr zum Beispiel sehr schnell an den unterschiedlichen Farben auf dem Globus und der Karte.	1
Po dojednanju z lěta 2007 wo zjednoćenju Łazowskeje a Delnjowujězdźanskeje wosady ma do Łazowskeje fary zaso duchowny zaćahnyć.	Nach der Vereinbarung aus dem Jahre 2007 über die Fusion der Kirchgemeinden Lohsa und Uhyst/Spree soll in das Lohsaer Pfarrhaus wieder ein Pfarrer einziehen.	1
Hlej, moje dny su wot tebje na dłóń wotměrjene, a moje žiwjenje je kaž ničo před tobu.	Siehe, meine Tage sind eine Handbreit bei dir, und mein Leben ist wie nichts vor dir.	1
Dospołna imersija je kluč našeho wuspěcha.	Die vollständige Immersion ist der Schlüssel unseres Erfolges.	1
A pódla bě hišće paleta, na kotrejž wuj Horst wšelakore barby měšeše.	Und daneben war noch die Palette, auf welcher Onkel Horst unterschiedliche Farben mischte.	1
Antropologowka je někotrym čitarjam hižo dlěje derje znata.	Die Anthropologin ist einigen Lesern schon länger gut bekannt.	1
Ratarske dźěła kołowokoło lena stejachu w srjedźišću 4. lětnika na Rownjanskim Njepilic statoku.	Landwirtschaftliche Arbeiten rund um den Flachsanbau standen im Mittelpunkt für die 4. Klassen auf dem Rohner Njepila-Hof.	1
Je lěpje, wobstejace rjadowanje a primarne prawo, kotrež tuchwilu mamy, zachować.	Es ist besser, die bestehende Regelung und das Primärrecht, das wir derzeit haben, beizubehalten.	1
Přińdu na wotrězk 3 wróćo, ke kotremuž nětko nowa ertny namjet za změnu předleži.	Ich komme auf Absatz 3 zurück, zu dem nun ein neuer mündlicher Änderungsantrag vorliegt.	1
Sym tydźeń pola swojeho wuja přebywał.	Ich habe eine Woche bei meinem Onkel verbracht.	1
Wonej putnikowaštej do Radworskeje wosady.	Sie beide pilgerten in die Radiborer Gemeinde.	1
Jeje dźowka rěka Leńka a jeje dósta mjeno Beno.	Ihre Tochter heißt Leńka und ihr Bruder bekam den Namen Beno.	1
Wisate wjerby samo hač do rěki sahaja.	Die hängenden Weiden reichen sogar bis in den Fluss.	1
Marja rjekny, wona nochce z nami do parka.	Maria sagte, sie wolle nicht mit uns in den Park.	1
Towarstwa Serbow zwonka Łužicy a we wukraju resp. towarstwa přećelow Serbow smědźa jako asociěrowani čłonojo přistupić.	Die Vereine der Sorben außerhalb der Lausitz und im Ausland bzw. Vereine der Freunde der Sorben dürfen als assoziierte Mitglieder beitreten.	1
Kamjeń so kurješe a zdaše so skerje kaž čwak stwjerdnjeneho wuhla.	Der Stein rauchte und schien eher wie ein Stück festgewordene Kohle.	1
